game_id,game_date,season,team_id,team,opponent_id,opponent,matchup,wl,points,rebounds,assists,fg_pct,fg3_pct,ft_pct
0022400508,2025-01-07,22024,1610612748,Miami Heat,0,GSW,MIA @ GSW,W,114,48,32,0.473,0.4,0.706
0022400509,2025-01-08,22024,1610612739,Cleveland Cavaliers,0,OKC,CLE vs. OKC,W,129,40,36,0.522,0.417,0.741
0022400509,2025-01-08,22024,1610612760,Oklahoma City Thunder,0,CLE,OKC @ CLE,L,122,38,35,0.533,0.355,0.882
0022400510,2025-01-08,22024,1610612741,Chicago Bulls,0,IND,CHI @ IND,L,113,39,23,0.512,0.343,0.684
0022400510,2025-01-08,22024,1610612754,Indiana Pacers,0,CHI,IND vs. CHI,W,129,46,37,0.52,0.345,0.625
0022400511,2025-01-08,22024,1610612752,New York Knicks,0,TOR,NYK vs. TOR,W,112,43,24,0.477,0.364,0.8
0022400511,2025-01-08,22024,1610612761,Toronto Raptors,0,NYK,TOR @ NYK,L,98,33,25,0.494,0.385,0.8
0022400512,2025-01-08,22024,1610612755,Philadelphia 76ers,0,WAS,PHI vs. WAS,W,109,36,21,0.455,0.341,0.737
0022400512,2025-01-08,22024,1610612764,Washington Wizards,0,PHI,WAS @ PHI,L,103,51,26,0.447,0.433,0.667
0022400513,2025-01-08,22024,1610612751,Brooklyn Nets,0,DET,BKN vs. DET,L,98,38,24,0.384,0.333,0.905
0022400513,2025-01-08,22024,1610612765,Detroit Pistons,0,BKN,DET @ BKN,W,113,42,30,0.523,0.405,0.667
0022400514,2025-01-08,22024,1610612740,New Orleans Pelicans,0,POR,NOP vs. POR,L,100,41,19,0.444,0.324,0.727
0022400514,2025-01-08,22024,1610612757,Portland Trail Blazers,0,NOP,POR @ NOP,W,119,44,24,0.545,0.361,0.769
0022400515,2025-01-08,22024,1610612743,Denver Nuggets,0,LAC,DEN vs. LAC,W,126,45,29,0.551,0.486,0.647
0022400515,2025-01-08,22024,1610612746,LA Clippers,0,DEN,LAC @ DEN,L,103,40,14,0.375,0.289,0.8
0022400516,2025-01-08,22024,1610612749,Milwaukee Bucks,0,SAS,MIL vs. SAS,W,121,57,26,0.478,0.452,0.7
0022400516,2025-01-08,22024,1610612759,San Antonio Spurs,0,MIL,SAS @ MIL,L,105,46,24,0.368,0.346,0.85
0022400517,2025-01-09,22024,1610612739,Cleveland Cavaliers,0,TOR,CLE vs. TOR,W,132,42,31,0.528,0.4,0.8
0022400517,2025-01-09,22024,1610612761,Toronto Raptors,0,CLE,TOR @ CLE,L,126,37,34,0.596,0.452,0.462
0022400518,2025-01-09,22024,1610612744,Golden State Warriors,0,DET,GSW @ DET,W,107,49,32,0.461,0.326,0.625
0022400518,2025-01-09,22024,1610612765,Detroit Pistons,0,GSW,DET vs. GSW,L,104,40,25,0.453,0.359,0.75
0022400519,2025-01-09,22024,1610612750,Minnesota Timberwolves,0,ORL,MIN @ ORL,W,104,50,21,0.4,0.353,0.774
0022400519,2025-01-09,22024,1610612753,Orlando Magic,0,MIN,ORL vs. MIN,L,89,47,21,0.379,0.25,0.684
0022400520,2025-01-09,22024,1610612745,Houston Rockets,0,MEM,HOU @ MEM,W,119,44,21,0.427,0.382,0.585
0022400520,2025-01-09,22024,1610612763,Memphis Grizzlies,0,HOU,MEM vs. HOU,L,115,43,20,0.5,0.313,0.7
0022400521,2025-01-09,22024,1610612742,Dallas Mavericks,0,POR,DAL vs. POR,W,117,53,26,0.455,0.333,0.9
0022400521,2025-01-09,22024,1610612757,Portland Trail Blazers,0,DAL,POR @ DAL,L,111,43,24,0.419,0.444,0.85
0022400522,2025-01-09,22024,1610612737,Atlanta Hawks,0,PHX,ATL @ PHX,L,115,32,32,0.488,0.469,0.941
0022400522,2025-01-09,22024,1610612756,Phoenix Suns,0,ATL,PHX vs. ATL,W,123,42,33,0.576,0.394,0.8
0022400523,2025-01-09,22024,1610612748,Miami Heat,0,UTA,MIA @ UTA,W,97,49,26,0.396,0.28,0.733
0022400523,2025-01-09,22024,1610612762,Utah Jazz,0,MIA,UTA vs. MIA,L,92,49,20,0.398,0.306,0.882
0022400525,2025-01-10,22024,1610612744,Golden State Warriors,0,IND,GSW @ IND,L,96,42,25,0.418,0.263,0.769
0022400525,2025-01-10,22024,1610612754,Indiana Pacers,0,GSW,IND vs. GSW,W,108,48,27,0.524,0.333,0.684
0022400526,2025-01-10,22024,1610612749,Milwaukee Bucks,0,ORL,MIL @ ORL,W,109,43,18,0.518,0.36,0.609
0022400526,2025-01-10,22024,1610612753,Orlando Magic,0,MIL,ORL vs. MIL,L,106,44,20,0.43,0.35,0.692
0022400527,2025-01-10,22024,1610612740,New Orleans Pelicans,0,PHI,NOP @ PHI,W,123,44,31,0.484,0.45,0.654
0022400527,2025-01-10,22024,1610612755,Philadelphia 76ers,0,NOP,PHI vs. NOP,L,115,42,23,0.462,0.368,0.895
0022400528,2025-01-10,22024,1610612738,Boston Celtics,0,SAC,BOS vs. SAC,L,97,43,22,0.405,0.268,0.818
0022400528,2025-01-10,22024,1610612758,Sacramento Kings,0,BOS,SAC @ BOS,W,114,56,26,0.431,0.383,0.889
0022400529,2025-01-10,22024,1610612752,New York Knicks,0,OKC,NYK vs. OKC,L,101,43,18,0.385,0.129,1
0022400529,2025-01-10,22024,1610612760,Oklahoma City Thunder,0,NYK,OKC @ NYK,W,126,46,20,0.539,0.519,0.889
0022400530,2025-01-10,22024,1610612741,Chicago Bulls,0,WAS,CHI vs. WAS,W,138,55,39,0.558,0.469,0.643
0022400530,2025-01-10,22024,1610612764,Washington Wizards,0,CHI,WAS @ CHI,L,105,45,26,0.398,0.391,0.692
